"","issue_id","created_date","issue_region","nps_score","nps_category","nps_sentiment","nps_sentiment_type","sla_adherence"
"17636","PRE-324669",2024-09-16,"AMER",NA,NA,NA,NA,1
"17637","PRE-324672",2024-09-16,"AMER",NA,NA,NA,NA,1
"17638","PRE-324673",2024-09-16,"EMEA",NA,NA,NA,NA,1
"17639","PRE-324675",2024-09-16,"AMER",NA,NA,NA,NA,1
"17640","PRE-324686",2024-09-16,"AMER",NA,NA,NA,NA,1
"17641","PRE-324688",2024-09-16,"AMER",NA,NA,NA,NA,1
"17642","PRE-324692",2024-09-16,"AMER",NA,NA,NA,NA,1
"17643","PRE-324694",2024-09-16,"EMEA",NA,NA,NA,NA,1
"17644","PRE-324702",2024-09-16,"AMER",NA,NA,NA,NA,1
"17645","PRE-324704",2024-09-16,"AMER",NA,NA,NA,NA,1
"17646","PRE-324705",2024-09-16,"AMER",NA,NA,NA,NA,1
"17647","PRE-324708",2024-09-16,"AMER",NA,NA,NA,NA,1
"17648","PRE-324711",2024-09-16,"AMER",NA,NA,NA,NA,0.333333333
"17649","PRE-324715",2024-09-16,"AMER",NA,NA,NA,NA,1
"17650","PRE-324727",2024-09-16,"APAC",NA,NA,NA,NA,1
"17651","PRE-324728",2024-09-16,"AMER",NA,NA,NA,NA,1
"17652","PRE-324732",2024-09-16,"AMER",NA,NA,NA,NA,1
"17653","PRE-324741",2024-09-16,"AMER",NA,NA,NA,NA,1
"17654","PRE-324755",2024-09-16,"AMER",NA,NA,NA,NA,1
"17655","PRE-324761",2024-09-16,"AMER",NA,NA,NA,NA,1
"17656","PRE-324763",2024-09-16,"AMER",NA,NA,NA,NA,1
"17657","PRE-324766",2024-09-16,"APAC",NA,NA,NA,NA,1
"17658","PRE-324768",2024-09-16,"AMER",NA,NA,NA,NA,1
"17659","PRE-324769",2024-09-16,"AMER",NA,NA,NA,NA,1
"17660","PRE-324771",2024-09-16,"AMER",NA,NA,NA,NA,1
"17661","PRE-324775",2024-09-17,"AMER",NA,NA,NA,NA,1
"17662","PRE-324779",2024-09-17,"AMER",NA,NA,NA,NA,1
"17663","PRE-324797",2024-09-17,"APAC",10,"Promoter",NA,NA,1
"17664","PRE-324801",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17665","PRE-324814",2024-09-17,"APAC",NA,NA,NA,NA,1
"17666","PRE-324818",2024-09-17,"APAC",NA,NA,NA,NA,1
"17667","PRE-324819",2024-09-17,"APAC",NA,NA,NA,NA,1
"17668","PRE-324820",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17669","PRE-324829",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17670","PRE-324834",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17671","PRE-324836",2024-09-17,"APAC",NA,NA,NA,NA,1
"17672","PRE-324842",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17673","PRE-324849",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17674","PRE-324854",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17675","PRE-324857",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17676","PRE-324858",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17677","PRE-324864",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17678","PRE-324866",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17679","PRE-324874",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17680","PRE-324876",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17681","PRE-324878",2024-09-17,"EMEA",10,"Promoter",NA,NA,1
"17682","PRE-324887",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17683","PRE-324893",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17684","PRE-324898",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17685","PRE-324900",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17686","PRE-324903",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17687","PRE-324905",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17688","PRE-324906",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17689","PRE-324914",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17690","PRE-324924",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17691","PRE-324966",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17692","PRE-324970",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17693","PRE-324993",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17694","PRE-324999",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17695","PRE-325004",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17696","PRE-325014",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17697","PRE-325016",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17698","PRE-325018",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17699","PRE-325022",2024-09-17,"EMEA",10,"Promoter",NA,NA,1
"17700","PRE-325030",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17701","PRE-325031",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17702","PRE-325036",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17703","PRE-325037",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17704","PRE-325041",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17705","PRE-325044",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17706","PRE-325046",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17707","PRE-325059",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17708","PRE-325071",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17709","PRE-325079",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17710","PRE-325082",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17711","PRE-325085",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17712","PRE-325087",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17713","PRE-325088",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17714","PRE-325091",2024-09-17,"AMER",NA,NA,NA,NA,1
"17715","PRE-325093",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17716","PRE-325097",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17717","PRE-325099",2024-09-17,"AMER",NA,NA,NA,NA,1
"17718","PRE-325104",2024-09-17,"EMEA",10,"Promoter",0.5,"Positive",1
"17719","PRE-325106",2024-09-17,"AMER",NA,NA,NA,NA,1
"17720","PRE-325107",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17721","PRE-325109",2024-09-17,"EMEA",9,"Promoter",0.5,"Positive",1
"17722","PRE-325110",2024-09-17,"AMER",NA,NA,NA,NA,1
"17723","PRE-325114",2024-09-17,"AMER",10,"Promoter",NA,NA,1
"17724","PRE-325118",2024-09-17,"AMER",NA,NA,NA,NA,1
"17725","PRE-325125",2024-09-17,"AMER",NA,NA,NA,NA,1
"17726","PRE-325130",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17727","PRE-325134",2024-09-17,"AMER",NA,NA,NA,NA,1
"17728","PRE-325137",2024-09-17,"AMER",NA,NA,NA,NA,1
"17729","PRE-325138",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17730","PRE-325148",2024-09-17,"AMER",NA,NA,NA,NA,1
"17731","PRE-325151",2024-09-17,"AMER",NA,NA,NA,NA,1
"17732","PRE-325153",2024-09-17,"AMER",NA,NA,NA,NA,0.75
"17733","PRE-325155",2024-09-17,"AMER",NA,NA,NA,NA,1
"17734","PRE-325158",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17735","PRE-325160",2024-09-17,"AMER",NA,NA,NA,NA,1
"17736","PRE-325166",2024-09-17,"AMER",NA,NA,NA,NA,1
"17737","PRE-325174",2024-09-17,"AMER",NA,NA,NA,NA,1
"17738","PRE-325180",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17739","PRE-325182",2024-09-17,"AMER",NA,NA,NA,NA,1
"17740","PRE-325185",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17741","PRE-325203",2024-09-17,"AMER",NA,NA,NA,NA,1
"17742","PRE-325208",2024-09-17,"AMER",NA,NA,NA,NA,1
"17743","PRE-325209",2024-09-17,"AMER",NA,NA,NA,NA,1
"17744","PRE-325218",2024-09-17,"EMEA",1,"Detractor",NA,NA,1
"17745","PRE-325225",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17746","PRE-325229",2024-09-17,"AMER",NA,NA,NA,NA,1
"17747","PRE-325231",2024-09-17,"AMER",9,"Promoter",NA,NA,1
"17748","PRE-325235",2024-09-17,"AMER",10,"Promoter",NA,NA,1
"17749","PRE-325241",2024-09-17,"AMER",NA,NA,NA,NA,1
"17750","PRE-325242",2024-09-17,"AMER",NA,NA,NA,NA,1
"17751","PRE-325243",2024-09-17,"AMER",NA,NA,NA,NA,0.5
"17752","PRE-325247",2024-09-17,"EMEA",NA,NA,NA,NA,1
"17753","PRE-325250",2024-09-17,"AMER",NA,NA,NA,NA,1
"17754","PRE-325266",2024-09-17,"AMER",NA,NA,NA,NA,1
"17755","PRE-325269",2024-09-17,"AMER",NA,NA,NA,NA,1
"17756","PRE-325271",2024-09-17,"AMER",NA,NA,NA,NA,1
"17757","PRE-325275",2024-09-17,"AMER",NA,NA,NA,NA,0.5
"17758","PRE-325283",2024-09-17,"AMER",NA,NA,NA,NA,1
"17759","PRE-325292",2024-09-17,"AMER",NA,NA,NA,NA,1
"17760","PRE-325298",2024-09-17,"AMER",10,"Promoter",NA,NA,1
"17761","PRE-325308",2024-09-17,"AMER",NA,NA,NA,NA,1
"17762","PRE-325312",2024-09-17,"AMER",NA,NA,NA,NA,1
"17763","PRE-325315",2024-09-17,"AMER",NA,NA,NA,NA,1
"17764","PRE-325328",2024-09-18,"APAC",10,"Promoter",NA,NA,1
"17765","PRE-325352",2024-09-18,"APAC",NA,NA,NA,NA,1
"17766","PRE-325362",2024-09-18,"EMEA",10,"Promoter",NA,NA,1
"17767","PRE-325372",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17768","PRE-325376",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17769","PRE-325384",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17770","PRE-325391",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17771","PRE-325397",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17772","PRE-325398",2024-09-18,"APAC",NA,NA,NA,NA,1
"17773","PRE-325401",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17774","PRE-325403",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17775","PRE-325404",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17776","PRE-325406",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17777","PRE-325409",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17778","PRE-325410",2024-09-18,"EMEA",9,"Promoter",NA,NA,1
"17779","PRE-325412",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17780","PRE-325417",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17781","PRE-325420",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17782","PRE-325421",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17783","PRE-325425",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17784","PRE-325426",2024-09-18,"EMEA",10,"Promoter",0.666666666666667,"Positive",1
"17785","PRE-325429",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17786","PRE-325432",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17787","PRE-325437",2024-09-18,"EMEA",10,"Promoter",NA,NA,1
"17788","PRE-325445",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17789","PRE-325446",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17790","PRE-325447",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17791","PRE-325448",2024-09-18,"APAC",NA,NA,NA,NA,1
"17792","PRE-325454",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17793","PRE-325463",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17794","PRE-325490",2024-09-18,"EMEA",9,"Promoter",NA,NA,1
"17795","PRE-325496",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17796","PRE-325497",2024-09-18,"AMER",NA,NA,NA,NA,1
"17797","PRE-325498",2024-09-18,"AMER",10,"Promoter",NA,NA,1
"17798","PRE-325513",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17799","PRE-325514",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17800","PRE-325515",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17801","PRE-325516",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17802","PRE-325523",2024-09-18,"AMER",NA,NA,NA,NA,1
"17803","PRE-325525",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17804","PRE-325532",2024-09-18,"EMEA",10,"Promoter",NA,NA,1
"17805","PRE-325538",2024-09-18,"EMEA",10,"Promoter",NA,NA,1
"17806","PRE-325559",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17807","PRE-325565",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17808","PRE-325569",2024-09-18,"AMER",NA,NA,NA,NA,1
"17809","PRE-325570",2024-09-18,"EMEA",NA,NA,NA,NA,0.5
"17810","PRE-325575",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17811","PRE-325576",2024-09-18,"EMEA",NA,NA,NA,NA,0.8
"17812","PRE-325593",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17813","PRE-325614",2024-09-18,"AMER",NA,NA,NA,NA,1
"17814","PRE-325633",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17815","PRE-325634",2024-09-18,"AMER",NA,NA,NA,NA,1
"17816","PRE-325636",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17817","PRE-325646",2024-09-18,"AMER",NA,NA,NA,NA,1
"17818","PRE-325657",2024-09-18,"AMER",NA,NA,NA,NA,1
"17819","PRE-325659",2024-09-18,"AMER",10,"Promoter",NA,NA,1
"17820","PRE-325660",2024-09-18,"AMER",NA,NA,NA,NA,1
"17821","PRE-325665",2024-09-18,"AMER",NA,NA,NA,NA,1
"17822","PRE-325667",2024-09-18,"EMEA",8,"Passive",NA,NA,1
"17823","PRE-325671",2024-09-18,"AMER",NA,NA,NA,NA,1
"17824","PRE-325680",2024-09-18,"EMEA",10,"Promoter",NA,NA,1
"17825","PRE-325690",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17826","PRE-325694",2024-09-18,"AMER",NA,NA,NA,NA,1
"17827","PRE-325695",2024-09-18,"AMER",8,"Passive",NA,NA,0.5
"17828","PRE-325700",2024-09-18,"AMER",NA,NA,NA,NA,1
"17829","PRE-325703",2024-09-18,"AMER",NA,NA,NA,NA,1
"17830","PRE-325704",2024-09-18,"AMER",NA,NA,NA,NA,1
"17831","PRE-325708",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17832","PRE-325712",2024-09-18,"AMER",NA,NA,NA,NA,1
"17833","PRE-325714",2024-09-18,"AMER",NA,NA,NA,NA,1
"17834","PRE-325726",2024-09-18,"EMEA",NA,NA,NA,NA,1
"17835","PRE-325729",2024-09-18,"AMER",NA,NA,NA,NA,1
"17836","PRE-325740",2024-09-18,"AMER",NA,NA,NA,NA,1
"17837","PRE-325744",2024-09-18,"AMER",NA,NA,NA,NA,1
"17838","PRE-325751",2024-09-18,"AMER",NA,NA,NA,NA,1
"17839","PRE-325756",2024-09-18,"AMER",NA,NA,NA,NA,1
"17840","PRE-325758",2024-09-18,"AMER",NA,NA,NA,NA,1
"17841","PRE-325759",2024-09-18,"AMER",NA,NA,NA,NA,1
"17842","PRE-325760",2024-09-18,"AMER",NA,NA,NA,NA,1
"17843","PRE-325761",2024-09-18,"AMER",NA,NA,NA,NA,1
"17844","PRE-325773",2024-09-18,"AMER",NA,NA,NA,NA,1
"17845","PRE-325775",2024-09-18,"AMER",NA,NA,NA,NA,1
"17846","PRE-325776",2024-09-18,"AMER",NA,NA,NA,NA,1
"17847","PRE-325784",2024-09-18,"AMER",10,"Promoter",NA,NA,1
"17848","PRE-325787",2024-09-18,"AMER",NA,NA,NA,NA,1
"17849","PRE-325790",2024-09-18,"AMER",NA,NA,NA,NA,1
"17850","PRE-325791",2024-09-18,"AMER",NA,NA,NA,NA,1
"17851","PRE-325798",2024-09-18,"AMER",NA,NA,NA,NA,1
"17852","PRE-325809",2024-09-18,"AMER",NA,NA,NA,NA,1
"17853","PRE-325814",2024-09-18,"AMER",NA,NA,NA,NA,1
"17854","PRE-325823",2024-09-18,"AMER",8,"Passive",NA,NA,1
"17855","PRE-325831",2024-09-18,"APAC",NA,NA,NA,NA,1
"17856","PRE-325834",2024-09-18,"AMER",NA,NA,NA,NA,1
"17857","PRE-325835",2024-09-18,"AMER",NA,NA,NA,NA,1
"17858","PRE-325836",2024-09-18,"AMER",NA,NA,NA,NA,1
"17859","PRE-325847",2024-09-19,"APAC",NA,NA,NA,NA,1
"17860","PRE-325848",2024-09-19,"AMER",NA,NA,NA,NA,1
"17861","PRE-325855",2024-09-19,"AMER",NA,NA,NA,NA,1
"17862","PRE-325890",2024-09-19,"EMEA",10,"Promoter",NA,NA,1
"17863","PRE-325892",2024-09-19,"APAC",NA,NA,NA,NA,1
"17864","PRE-325893",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17865","PRE-325903",2024-09-19,"APAC",NA,NA,NA,NA,1
"17866","PRE-325904",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17867","PRE-325906",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17868","PRE-325912",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17869","PRE-325915",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17870","PRE-325918",2024-09-19,"EMEA",NA,NA,NA,NA,0.4
"17871","PRE-325923",2024-09-19,"EMEA",10,"Promoter",NA,NA,1
"17872","PRE-325926",2024-09-19,"APAC",NA,NA,NA,NA,1
"17873","PRE-325930",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17874","PRE-325934",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17875","PRE-325939",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17876","PRE-325941",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17877","PRE-325942",2024-09-19,"EMEA",NA,NA,NA,NA,0
"17878","PRE-325949",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17879","PRE-325951",2024-09-19,"APAC",NA,NA,NA,NA,1
"17880","PRE-325952",2024-09-19,"EMEA",10,"Promoter",0.666666666666667,"Positive",1
"17881","PRE-325955",2024-09-19,"EMEA",6,"Detractor",0.183673469387755,"Positive",1
"17882","PRE-325964",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17883","PRE-325965",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17884","PRE-325973",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17885","PRE-325980",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17886","PRE-326008",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17887","PRE-326010",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17888","PRE-326013",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17889","PRE-326015",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17890","PRE-326017",2024-09-19,"EMEA",10,"Promoter",NA,NA,1
"17891","PRE-326022",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17892","PRE-326024",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17893","PRE-326026",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17894","PRE-326027",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17895","PRE-326031",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17896","PRE-326036",2024-09-19,"EMEA",10,"Promoter",NA,NA,1
"17897","PRE-326037",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17898","PRE-326043",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17899","PRE-326047",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17900","PRE-326052",2024-09-19,"AMER",10,"Promoter",0.157894736842105,"Positive",1
"17901","PRE-326053",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17902","PRE-326055",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17903","PRE-326063",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17904","PRE-326064",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17905","PRE-326065",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17906","PRE-326075",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17907","PRE-326078",2024-09-19,"AMER",NA,NA,NA,NA,1
"17908","PRE-326080",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17909","PRE-326081",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17910","PRE-326085",2024-09-19,"EMEA",NA,NA,NA,NA,0.75
"17911","PRE-326087",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17912","PRE-326093",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17913","PRE-326099",2024-09-19,"AMER",NA,NA,NA,NA,1
"17914","PRE-326104",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17915","PRE-326113",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17916","PRE-326121",2024-09-19,"APAC",NA,NA,NA,NA,1
"17917","PRE-326122",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17918","PRE-326126",2024-09-19,"AMER",NA,NA,NA,NA,1
"17919","PRE-326132",2024-09-19,"AMER",10,"Promoter",0.266666666666667,"Positive",1
"17920","PRE-326133",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17921","PRE-326134",2024-09-19,"AMER",NA,NA,NA,NA,1
"17922","PRE-326137",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17923","PRE-326147",2024-09-19,"AMER",NA,NA,NA,NA,1
"17924","PRE-326148",2024-09-19,"EMEA",NA,NA,NA,NA,0.8
"17925","PRE-326152",2024-09-19,"AMER",NA,NA,NA,NA,1
"17926","PRE-326154",2024-09-19,"AMER",NA,NA,NA,NA,1
"17927","PRE-326156",2024-09-19,"AMER",10,"Promoter",NA,NA,0.5
"17928","PRE-326160",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17929","PRE-326162",2024-09-16,"EMEA",NA,NA,NA,NA,1
"17930","PRE-326163",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17931","PRE-326168",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17932","PRE-326176",2024-09-19,"AMER",NA,NA,NA,NA,1
"17933","PRE-326180",2024-09-19,"AMER",NA,NA,NA,NA,1
"17934","PRE-326182",2024-09-19,"AMER",NA,NA,NA,NA,1
"17935","PRE-326189",2024-09-19,"AMER",NA,NA,NA,NA,1
"17936","PRE-326195",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17937","PRE-326202",2024-09-19,"AMER",NA,NA,NA,NA,1
"17938","PRE-326203",2024-09-19,"AMER",NA,NA,NA,NA,1
"17939","PRE-326211",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17940","PRE-326212",2024-09-19,"AMER",10,"Promoter",0.304347826086957,"Positive",1
"17941","PRE-326213",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17942","PRE-326221",2024-09-19,"AMER",NA,NA,NA,NA,1
"17943","PRE-326226",2024-09-19,"AMER",NA,NA,NA,NA,1
"17944","PRE-326236",2024-09-19,"AMER",10,"Promoter",0.3125,"Positive",1
"17945","PRE-326253",2024-09-19,"AMER",9,"Promoter",NA,NA,1
"17946","PRE-326254",2024-09-19,"AMER",NA,NA,NA,NA,1
"17947","PRE-326258",2024-09-19,"AMER",NA,NA,NA,NA,1
"17948","PRE-326264",2024-09-19,"AMER",NA,NA,NA,NA,1
"17949","PRE-326266",2024-09-19,"AMER",NA,NA,NA,NA,1
"17950","PRE-326270",2024-09-19,"AMER",NA,NA,NA,NA,1
"17951","PRE-326273",2024-09-19,"AMER",NA,NA,NA,NA,1
"17952","PRE-326274",2024-09-19,"AMER",NA,NA,NA,NA,1
"17953","PRE-326279",2024-09-19,"AMER",NA,NA,NA,NA,1
"17954","PRE-326282",2024-09-19,"AMER",NA,NA,NA,NA,1
"17955","PRE-326289",2024-09-19,"AMER",NA,NA,NA,NA,1
"17956","PRE-326290",2024-09-19,"AMER",NA,NA,NA,NA,1
"17957","PRE-326291",2024-09-19,"EMEA",NA,NA,NA,NA,1
"17958","PRE-326305",2024-09-19,"AMER",NA,NA,NA,NA,1
"17959","PRE-326311",2024-09-19,"AMER",NA,NA,NA,NA,1
"17960","PRE-326313",2024-09-19,"APAC",NA,NA,NA,NA,1
"17961","PRE-326327",2024-09-20,"AMER",NA,NA,NA,NA,1
"17962","PRE-326337",2024-09-20,"APAC",NA,NA,NA,NA,1
"17963","PRE-326343",2024-09-20,"AMER",NA,NA,NA,NA,1
"17964","PRE-326344",2024-09-20,"AMER",NA,NA,NA,NA,1
"17965","PRE-326353",2024-09-20,"AMER",NA,NA,NA,NA,1
"17966","PRE-326354",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17967","PRE-326361",2024-09-20,"EMEA",10,"Promoter",NA,NA,1
"17968","PRE-326371",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17969","PRE-326375",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17970","PRE-326376",2024-09-20,"EMEA",10,"Promoter",0.125,"Positive",1
"17971","PRE-326389",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17972","PRE-326390",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17973","PRE-326401",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17974","PRE-326404",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17975","PRE-326407",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17976","PRE-326408",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17977","PRE-326413",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17978","PRE-326423",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17979","PRE-326424",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17980","PRE-326426",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17981","PRE-326434",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17982","PRE-326440",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17983","PRE-326443",2024-09-20,"EMEA",10,"Promoter",NA,NA,1
"17984","PRE-326446",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17985","PRE-326462",2024-09-20,"EMEA",9,"Promoter",0,"Neutral",1
"17986","PRE-326466",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17987","PRE-326477",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17988","PRE-326480",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17989","PRE-326481",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17990","PRE-326485",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17991","PRE-326497",2024-09-20,"EMEA",10,"Promoter",0.5,"Positive",1
"17992","PRE-326501",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17993","PRE-326504",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17994","PRE-326508",2024-09-20,"EMEA",10,"Promoter",-0.1,"Negative",0.666666667
"17995","PRE-326511",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17996","PRE-326516",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17997","PRE-326524",2024-09-20,"AMER",10,"Promoter",0.105263157894737,"Positive",1
"17998","PRE-326529",2024-09-20,"EMEA",NA,NA,NA,NA,1
"17999","PRE-326533",2024-09-20,"EMEA",NA,NA,NA,NA,1
"18000","PRE-326538",2024-09-20,"AMER",NA,NA,NA,NA,1
"18001","PRE-326552",2024-09-20,"AMER",NA,NA,NA,NA,1
